,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,6.8216778834660845,1.9889422257741292,2.037534912427266,2.006411751111348,2.053181529045105,2.0703107118606567,2.0421729485193887,1.9480897982915242,1.983634034792582,1.9489399592081706,1.9391506910324097,1.9492973883946738,1.9508033990859985,2.0299506187438965
Insertion,2.0518428087234497,1.9676276048024497,1.9845740000406902,2.002752820650737,2.014368176460266,2.009599804878235,1.994491418202718,1.9438968102137246,1.9872760772705078,1.9452460606892903,1.9409306844075522,1.935711701711019,1.9394381841023762,1.9869563976923625
MuFidelity,28.875124851862587,22.301312486330666,22.41927206516266,22.51378059387207,22.239374717076622,22.21036672592163,22.199842929840088,22.16577410697937,22.426328460375466,22.162052392959595,22.131715019543968,21.680030425389607,21.821425159772236,22.313220699628193
CosSim,0.012095173199971516,0.011695226033528645,0.012042323748270672,0.015450119972229004,0.016030073165893555,0.014229814211527506,0.013940930366516113,0.013773441314697266,0.014106233914693197,0.01427928606669108,0.012432138125101725,0.011621316274007162,0.012744466463724772,0.012987057367960611
_CosSim,0.00881195068359375,0.00889917214711507,0.008675456047058105,0.010294318199157715,0.010261336962381998,0.009290774663289387,0.00955045223236084,0.009692112604777018,0.00914772351582845,0.00980059305826823,0.008246898651123047,0.008412798245747883,0.009200771649678549,0.00928044319152832
SSIM,0.18532216548919678,0.17475167910257977,0.17613470554351807,0.5869736274083455,0.5845119555791218,0.574793815612793,0.5712296565373739,0.5761603514353434,0.6311200062433878,0.6237888336181641,0.17087062199910483,0.17511248588562012,0.18173615137736002,0.17683247725168863
Conciseness,0.009496808052062988,0.009413957595825195,0.009662906328837076,0.009660323460896809,0.009934107462565105,0.009928544362386067,0.009720921516418457,0.009822448094685871,0.01000662644704183,0.009971459706624348,0.009266138076782227,0.009616414705912272,0.009720325469970703,0.00986933708190918
F1,1.68726642926534,1.6578274965286255,1.652597188949585,1.71290119489034,1.721838116645813,1.7061501741409302,1.7135562499364216,1.7119250694910686,1.6953086853027344,1.696302096048991,1.6576331853866577,1.6422569751739502,1.6717493534088135,1.6508076588312786
MAE,0.33276478449503577,0.32966434955596924,0.3338869412740072,0.36112586657206214,0.3471501668294271,0.35259882609049475,0.3522908687591553,0.34494797388712567,0.3422395388285319,0.3420881430308024,0.329318642616272,0.32635629177093506,0.330810546875,0.32658259073893225
IoU,1.4825024207433066,1.4789201815923056,1.478465994199117,1.5269744396209717,1.5547386805216472,1.5383080641428628,1.5352998177210488,1.5276785691579184,1.5128966172536213,1.5147040287653606,1.460104783376058,1.4640299479166665,1.4658900101979575,1.4697506030400593
PR,1.6733163595199585,1.7415032784144084,1.6696502765019734,1.716438929239909,1.7345309257507324,1.727388898531596,1.7339750130971272,1.7060850063959758,1.6993810733159382,1.692288915316264,1.6652071475982666,1.6771153608957927,1.6733994086583455,1.6850078105926514
RE,1.667449673016866,1.674739917119344,1.654299298922221,1.715933879216512,1.7377078533172607,1.713006893793742,1.7165170113245647,1.713469425837199,1.6846575339635212,1.6892683506011963,1.648508111635844,1.665468414624532,1.6516345739364624,1.7052757740020752
EBPG,0.030582745869954426,0.030140082041422527,0.030054450035095215,0.03326574961344401,0.03387153148651123,0.03341197967529297,0.033456285794576004,0.03354191780090332,0.033210913340250656,0.033179521560668945,0.029799739519755047,0.032971302668253585,0.029598673184712727,0.030149022738138836
RRA,0.028870701789855957,0.02369781335194906,0.023887554804484047,0.04395008087158203,0.039618611335754395,0.0431978702545166,0.044260621070861816,0.030910770098368328,0.030756592750549316,0.03080288569132487,0.02405246098836263,0.027613242467244465,0.024830102920532227,0.02486924330393473
soft_PR_abs,0.03050227959950765,0.030365586280822754,0.03028392791748047,0.03326336542765299,0.03359893957773845,0.033646225929260254,0.03305713335673014,0.03393193085988363,0.03352224826812744,0.03377556800842285,0.03010372320810954,0.03326753775278728,0.0300373633702596,0.03065903981526693
soft_RE_abs,0.03576338291168213,0.03546675046284993,0.035333434740702316,0.040041208267211914,0.04090766112009685,0.040166378021240234,0.040063063303629555,0.04018664360046387,0.04007995128631592,0.03994762897491455,0.035260121027628585,0.038784146308898926,0.035274624824523926,0.036155978838602706
soft_F1_abs,0.04148284594217937,0.041761795679728195,0.04137575626373291,0.04693965117136638,0.047883590062459305,0.04663288593292236,0.046805342038472496,0.04711965719858806,0.04632910092671712,0.04677712917327881,0.04129370053609212,0.045951803525288895,0.04137655099232991,0.04205246766408285
soft_PR_pos,0.028374791145324707,0.02838452657063802,0.028065840403238933,0.031846960385640465,0.03223001956939697,0.03215452035268147,0.032082200050354004,0.03347118695576985,0.03175099690755208,0.03198444843292236,0.028461217880249023,0.03147900104522705,0.028191407521565754,0.02885282039642334
soft_RE_pos,0.03558556238810222,0.03505388895670573,0.03557185331980388,0.03949244817097982,0.04052460193634033,0.03967702388763428,0.039504170417785645,0.040682355562845864,0.039345224698384605,0.039667089780171715,0.03492593765258789,0.039008259773254395,0.03562311331431071,0.03607948621114095
soft_F1_pos,0.04103640715281169,0.04098137219746907,0.04190425078074137,0.047200918197631836,0.0469811757405599,0.046198368072509766,0.046217242876688644,0.046845475832621254,0.04592577616373698,0.04634638627370198,0.04102647304534912,0.04564344882965088,0.04131952921549479,0.042724609375
soft_PR_neg,0.028496583302815754,0.02861181894938151,0.028941233952840168,0.03204047679901123,0.03242135047912598,0.03213306268056233,0.03205239772796631,0.03215710322062174,0.03141462802886963,0.03166715304056804,0.028014977773030598,0.030919909477233887,0.028303861618041992,0.02963403860727946
soft_RE_neg,0.03187735875447591,0.03286580244700114,0.0325852632522583,0.03915965557098389,0.03985067208607991,0.03916581471761067,0.039859016736348465,0.04038055737813313,0.035804907480875656,0.036257306734720864,0.03195802370707194,0.03481407960255941,0.034789244333903,0.035345355669657394
