,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
soft_F1_abs,0.2388311187034668,0.22659506570813112,0.5227765445450958,0.5212329066680711,0.2991079283532828,0.5212329066680711,0.37430765750748646,0.6111270458212033,0.515687362149228,0.5514827071932432,0.5764370974272859,0.21192455563526713,0.17779967552480525,0.17613376614620888
soft_PR_pos,0.17748066782951355,0.15913811326026917,0.4502647817134857,0.5964863896369934,0.8082224130630493,0.5964863896369934,0.9567521810531616,0.7183881998062134,0.5257641077041626,0.5326037406921387,0.30211806297302246,0.06574466824531555,0.07590655237436295,0.07506535947322845
soft_RE_pos,0.5992192248086121,0.6381239547464568,0.4656015532314145,0.44777291751676723,0.37359438849183535,0.44777291751676723,0.47142223880736245,0.499034326453945,0.44192520891914394,0.49024083465691204,0.5569007182397793,0.8588823413668146,0.4855643462524431,0.4868974818086242
soft_F1_pos,0.12339523113037405,0.11642890525715532,0.3614485435911553,0.45831079445278516,0.46106567392942654,0.45831079445278516,0.5854178910535615,0.5455305603007164,0.4195068024430392,0.44238288604660453,0.2987429120964686,0.11704070024903945,0.11662454496980765,0.11644616101132285
soft_PR_neg,1.0,1.0,1.0,0.9350625872612,0.9535182118415833,0.9350625872612,0.9706376194953918,0.9405309557914734,1.0,1.0,0.9975665807723999,1.0,0.05556030943989754,0.0387796126306057
soft_RE_neg,0.0125,0.0125,0.0125,0.3324582257759093,0.07483972420009768,0.3324582257759093,0.09874546051557576,0.3839271422770073,0.0125,0.0125,0.015,0.0125,0.024605625471795338,0.024346178211190225
soft_F1_neg,0.0125,0.0125,0.0125,0.4462079734411186,0.12542991183975785,0.4462079734411186,0.1528081850650884,0.5136303337172855,0.0125,0.0125,0.012629870132933175,0.0125,0.010700764579148658,0.01355943381488979
_soft_PR_abs,0.0962420105934143,0.08859078586101532,0.4042177200317383,0.3800625503063202,0.6331990361213684,0.3800625503063202,0.744696855545044,0.44018253684043884,0.5129138827323914,0.4991599917411804,0.26441293954849243,0.04622785001993179,0.062026798725128174,0.05938638374209404
_soft_RE_abs,0.6151810884475708,0.6529749035835266,0.5869879126548767,0.5862031579017639,0.45425137877464294,0.5862031579017639,0.5362450480461121,0.6238981485366821,0.5489568114280701,0.5925794839859009,0.7119828462600708,0.8913924098014832,0.5866233706474304,0.5872083306312561
_soft_F1_abs,0.10517772287130356,0.09767855703830719,0.44383278489112854,0.4423336982727051,0.5082454085350037,0.4423336982727051,0.6160069704055786,0.5089384317398071,0.5157831311225891,0.5247586965560913,0.3400888741016388,0.08625631779432297,0.10698368400335312,0.10371506214141846
_soft_PR_pos,0.07365022599697113,0.06740165501832962,0.30048826336860657,0.44122499227523804,0.679021954536438,0.44122499227523804,0.8172866702079773,0.5244301557540894,0.4034481942653656,0.39389029145240784,0.18367724120616913,0.033236052840948105,0.056442778557538986,0.05515962839126587
_soft_RE_pos,0.6330286264419556,0.6696945428848267,0.633505642414093,0.6052068471908569,0.5672232508659363,0.6052068471908569,0.6922644376754761,0.6562777757644653,0.6115513443946838,0.6590154767036438,0.6880782246589661,0.9157155752182007,0.725102424621582,0.7223580479621887
_soft_F1_pos,0.07638285309076309,0.07047732174396515,0.37056687474250793,0.4936943054199219,0.5899386405944824,0.4936943054199219,0.7289308905601501,0.575177788734436,0.471518337726593,0.47585076093673706,0.24606946110725403,0.06313424557447433,0.10041086375713348,0.09860093891620636
_soft_PR_neg,1.0,1.0,1.0,0.3886570334434509,0.604040265083313,0.3886570334434509,0.5505178570747375,0.2859036326408386,1.0,1.0,0.9975153207778931,1.0,0.038778163492679596,0.023744627833366394
_soft_RE_neg,0.0125,0.0125,0.0125,0.4180801510810852,0.16316060721874237,0.4180801510810852,0.2117907553911209,0.4754614233970642,0.0125,0.0125,0.015000000596046448,0.0125,0.032372500747442245,0.035226065665483475
_soft_F1_neg,0.0125,0.0125,0.0125,0.2856123447418213,0.22766633331775665,0.2856123447418213,0.28189483284950256,0.3313273787498474,0.0125,0.0125,0.012530369684100151,0.0125,0.01252328883856535,0.016012664884328842
Atten_C,0.2954419255256653,0.2695253789424896,0.8954618573188782,0.8127042651176453,0.8143349885940552,0.8127042651176453,0.9363340139389038,0.9501029849052429,0.9569666981697083,0.9524755477905273,0.674636721611023,0.12615787982940674,0.12103960663080215,0.11833222955465317
Atten_NC,0.7045581340789795,0.730474591255188,0.10453818738460541,0.18729567527770996,0.18566493690013885,0.18729567527770996,0.06366609036922455,0.04989711195230484,0.0430334247648716,0.04752451553940773,0.32536354660987854,0.8738420605659485,0.8789603114128113,0.8816677331924438
cpa!=,0.2552388279305301,0.23019393582970876,0.9027205777548991,0.9012222351555647,0.8972199165735937,0.9012222351555647,0.9600859133734858,0.9767086129175263,0.9907834666822695,0.9868615943125707,0.4966007364103223,0.07572599496754248,0.19268708947650365,0.18905435184241987
cpl!=,0.540581140306396,0.5260688235305604,0.6958439326698549,0.6961515378026197,0.8320398331554163,0.6961515378026197,0.8743927279341788,0.7279956092802711,0.7706348911993828,0.766938387590978,0.5210780547503171,0.48786686510212557,0.6200283543272218,0.6331006925387177
cor!=,0.397909984118463,0.37813137968013455,0.7992822552123771,0.7986868864790921,0.8646298748645052,0.7986868864790921,0.9172393206538324,0.8523521110988987,0.8807091789408261,0.8768999909517744,0.5088393955803198,0.281796430034834,0.40635772190186276,0.4110775221905688
cpa>,0.16860509356298425,0.14985635371523917,0.4436246087500919,0.658467697739958,0.8690651427801545,0.658467697739958,0.9653191188385699,0.7678458375442965,0.5904404714069309,0.5926501266630682,0.24802132527985746,0.04550210919417303,0.09152594731259348,0.10181155258550316
cpl>,0.6143555699341084,0.6078054677968595,0.7552388416290595,0.7390275172411253,0.8139009520182133,0.7390275172411253,0.9067277601728273,0.7916262997529365,0.8143105947292817,0.8356666359005043,0.676980320493745,0.6428226789995743,0.7997267431693549,0.7996775827313483
cor>,0.3914803317485464,0.37883091075604935,0.5994317251895758,0.6987476074905415,0.8414830473991838,0.6987476074905415,0.9360234395056987,0.7797360686486166,0.7023755330681063,0.7141583812817862,0.46250082288680117,0.3441623940968737,0.44562634524097416,0.45074456765842574
cpa<,1.0,1.0,1.0,0.9331942175633839,0.9486858848088866,0.9331942175633839,0.9418121048923614,0.9043437533172884,1.0,1.0,0.997515598411798,1.0,0.3866121427319929,0.2592486519345415
cpl<,0.23777573328843665,0.20652016184786484,0.3864225323539642,0.5877929096000772,0.8262985200450297,0.5877929096000772,0.8505601505659637,0.595106030130197,0.45570451331552525,0.4276061388066127,0.17836892273277044,0.0417657508225668,0.4123449905906168,0.4070585225417265
cor<,0.6188878666442184,0.6032600809239325,0.6932112661769821,0.7604935635817306,0.887492202426958,0.7604935635817306,0.8961861277291627,0.7497248917237427,0.7278522566577627,0.7138030694033064,0.5879422605722843,0.5208828754112835,0.3994785666613048,0.333153587238134
cor_nosign,0.397909984118463,0.37813137968013455,0.7992822552123771,0.7986868864790921,0.8646298748645052,0.7986868864790921,0.9172393206538324,0.8523521110988987,0.8807091789408261,0.8768999909517744,0.5088393955803198,0.281796430034834,0.40635772190186276,0.4110775221905688
cor_sign,0.5051840991963823,0.4910454958399909,0.646321495683279,0.7296205855361361,0.8644876249130709,0.7296205855361361,0.9161047836174306,0.7647304801861796,0.7151138948629343,0.7139807253425463,0.5252215417295428,0.4325226347540786,0.42255245595113944,0.3919490774482799
Time,25.434366265932717,23.23486844698588,22.017741401990257,26.029258767763775,0.35797039667765296,27.963475982348125,31.733980973561604,20.099065899848938,19.71737027168274,21.515214840571083,34.09521083037059,787.5329033533732,170.6959879398346,54.66029167175293
