,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
RRA,0.5441276927437642,0.5057589285714286,0.9056111111111111,0.9073164682539682,0.8184895124716555,0.9073164682539682,0.504826318027211,0.875999149659864,0.8754530187074832,0.9067693452380953,0.9955555555555555,0.6821481009070297,0.349155328798186,0.3575824829931974
soft_PR_abs,0.28510743379592896,0.2600521743297577,0.9125131368637085,0.8452545404434204,0.8446382284164429,0.8452545404434204,0.9378150701522827,0.9460694193840027,0.9482482671737671,0.9533632397651672,0.6971298456192017,0.1250339299440384,0.12179426103830338,0.12043440341949463
soft_RE_abs,0.622851280599625,0.6608287001963016,0.45212590869023606,0.45176737590724053,0.20696934961443905,0.45176737590724053,0.24346966146445034,0.47473989861167487,0.40299882055194447,0.448516298288514,0.640729166669003,0.8518650898284653,0.47978787622078733,0.47737534906723605
soft_F1_abs,0.2502639608462009,0.23805796061168372,0.546553296228051,0.5456184052481082,0.31340446431357727,0.5456184052481082,0.3736825097993498,0.6011713212087838,0.5188659783813254,0.5570740068887595,0.5953302905916024,0.2101098754199649,0.17985484941865518,0.17887944461581198
soft_PR_pos,0.17026953399181366,0.1541784554719925,0.4573420584201813,0.6248357892036438,0.8387845158576965,0.6248357892036438,0.9464157223701477,0.7167261838912964,0.5134239196777344,0.5284544229507446,0.3188333511352539,0.06514652818441391,0.07459443807601929,0.07431657612323761
soft_RE_pos,0.629435936685119,0.6669089473635614,0.48517488603483605,0.472834744264072,0.3945139480369742,0.472834744264072,0.47210197483933697,0.48228128995339115,0.45004812831446683,0.5000489672236295,0.579824031722404,0.8605827980598943,0.4839015988902432,0.4854130445029168
soft_F1_pos,0.1297873580609436,0.1228043730681502,0.378158546207034,0.4817417242296022,0.4852247411675415,0.4817417242296022,0.5861291499157195,0.535667282277861,0.4177558266503455,0.4419217350068007,0.31032598127489,0.11601955182339685,0.11614671002344445,0.11608177728231144
soft_PR_neg,1.0,1.0,1.0,0.9444247484207153,0.9577099680900574,0.9444247484207153,0.9854318499565125,0.9202100038528442,1.0,1.0,0.9975214004516602,1.0,0.03877202421426773,0.05264395475387573
soft_RE_neg,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.3551079754305501,0.08571872836210587,0.3551079754305501,0.10124670838795251,0.3828721930686164,0.019999999999999997,0.019999999999999997,0.020000000074505815,0.019999999999999997,0.0322166508807011,0.033335201418282515
soft_F1_neg,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.473688698681275,0.13861616999702958,0.473688698681275,0.1564322374029839,0.5060721343451355,0.019999999999999997,0.019999999999999997,0.02000000014901111,0.019999999999999997,0.0090915456445021,0.011573672168703844
