,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
_soft_RE_abs,0.007446606953938802,0.007595618565877278,0.007354021072387695,0.008909900983174643,0.008735458056131998,0.008867184321085613,0.00880420207977295,0.008930762608846027,0.00908950964609782,0.008977055549621582,0.007463693618774414,0.007233421007792155,0.007262229919433594,0.007538596789042155
_soft_F1_abs,0.011479059855143229,0.011113683382670086,0.011273225148518879,0.013112028439839682,0.01320958137512207,0.013268788655598959,0.01347045103708903,0.013335347175598145,0.013435284296671549,0.013201038042704264,0.01106421152750651,0.011153817176818848,0.011196533838907879,0.011412501335144043
_soft_PR_pos,0.007957021395365398,0.007941524187723797,0.007896622021993,0.009518067042032879,0.009436408678690592,0.009437799453735352,0.009489854176839192,0.01026769479115804,0.009291370709737143,0.009617805480957031,0.007967948913574219,0.007851521174112957,0.008207162221272787,0.007946292559305828
_soft_RE_pos,0.007693171501159668,0.007957617441813152,0.007944703102111816,0.00957210858662923,0.0095061461130778,0.009353955586751301,0.00956118106842041,0.010792215665181477,0.009159048398335774,0.009575287501017252,0.007873574892679851,0.0077666838963826495,0.007857680320739746,0.007873773574829102
_soft_F1_pos,0.011806289354960123,0.011889934539794922,0.011752843856811523,0.014249881108601889,0.016335646311442055,0.014111598332722982,0.014146169026692709,0.01625657081604004,0.014248291651407877,0.014006296793619791,0.01187443733215332,0.011820197105407715,0.01240849494934082,0.011908809343973797
_soft_PR_neg,0.007739663124084473,0.007729927698771159,0.007720192273457845,0.009763042132059734,0.010755459467569986,0.009380380312601726,0.009583433469136555,0.010683337847391765,0.009435017903645834,0.009271303812662762,0.007726351420084636,0.007750391960144043,0.008318622907002768,0.007887880007425945
_soft_RE_neg,0.007589459419250488,0.007774829864501953,0.00773310661315918,0.009476145108540852,0.011725425720214844,0.009484092394510904,0.009475151697794596,0.010689894358317058,0.00912328561147054,0.009263753890991211,0.0077474117279052734,0.007771452267964681,0.007745822270711263,0.007846156756083172
_soft_F1_neg,0.011121829350789387,0.011133154233296711,0.010922749837239582,0.01437067985534668,0.016687512397766113,0.014044046401977539,0.0166932741800944,0.018370350201924644,0.013055801391601562,0.013266205787658691,0.0116729736328125,0.011044939359029133,0.012568235397338867,0.01175224781036377
Atten_C,0.028778910636901855,0.028990904490152996,0.028757254282633465,0.03751218318939209,0.03683507442474365,0.03256797790527344,0.036501288414001465,0.04379173119862874,0.03248413403828938,0.032631754875183105,0.029677947362264,0.028862555821736652,0.0295637051264445,0.029448866844177246
Atten_NC,0.028032461802164715,0.02776483694712321,0.027837157249450684,0.034991304079691574,0.034936467806498214,0.0378572940826416,0.0318215290705363,0.036474665006001786,0.030985673268636067,0.0312564770380656,0.027860601743062336,0.027939875920613606,0.028019944826761883,0.02883732318878174
cpa!=,0.07887959480285645,0.0786892573038737,0.07798135280609131,0.10511199633280437,0.10070542494455974,0.10659515857696533,0.10652820269266765,0.1021955410639445,0.09684205055236816,0.09889642397562663,0.07858455181121826,0.07930080095926921,0.07954120635986328,0.07966856161753337
cpl!=,0.046038031578063965,0.046068429946899414,0.04632810751597087,0.05431433518727621,0.05372305711110433,0.060729781786600746,0.053199330965677895,0.05939741929372151,0.06078004837036133,0.061083038647969566,0.046288768450419106,0.045930544535319015,0.04630287488301595,0.04648486773173015
cor!=,0.12405574321746826,0.12301305929819743,0.12317140897115071,0.1415179173151652,0.14364202817281085,0.14686226844787598,0.1453659931818644,0.14821608861287433,0.14753937721252441,0.14525532722473145,0.12261748313903809,0.12407700220743816,0.12587189674377441,0.1242742935816447
cpa>,0.07931431134541829,0.07889926433563232,0.0781466563542684,0.09074032306671143,0.08990943431854248,0.09466409683227539,0.09200354417165121,0.10595063368479411,0.08979459603627524,0.09056210517883301,0.07849931716918945,0.07964809735616049,0.08307238419850667,0.08269329865773518
cpl>,0.04711925983428955,0.047015746434529625,0.046457648277282715,0.05256434281667074,0.052678585052490234,0.055495103200276695,0.05236188570658366,0.05357762177785238,0.05247990290323893,0.05264103412628174,0.04683117071787516,0.0471574068069458,0.046906471252441406,0.04735489686330159
cor>,0.12662430604298908,0.12559930483500165,0.13059417406717938,0.14246582984924316,0.14404475688934326,0.14949341615041095,0.14243264993031818,0.15681525071461994,0.14195700486501056,0.1486442486445109,0.1251828670501709,0.12569745381673178,0.1298278570175171,0.12932340304056805
cpa<,0.07577836513519287,0.07553776105244954,0.07545669873555502,0.08990188439687093,0.09038090705871582,0.09485900402069092,0.09101390838623047,0.10425964991251628,0.08619527022043863,0.09012043476104736,0.07616519927978516,0.07666428883870442,0.08541623751322429,0.08121371269226074
cpl<,0.04658261934916179,0.04645009835561116,0.046706199645996094,0.052763024965922035,0.052173336346944175,0.054988463719685875,0.05197842915852865,0.05284170309702555,0.05278050899505615,0.05613863468170166,0.04673441251118978,0.046827991803487144,0.04979054133097331,0.04761258761088054
cor<,0.12224833170572917,0.12220303217569987,0.12100259462992351,0.14297227064768475,0.14037489891052246,0.1487455765406291,0.14212727546691895,0.15755772590637207,0.13928035895029703,0.14510432879130047,0.12256840864817302,0.12342969576517741,0.1320137580235799,0.12716710567474365
cor_nosign,0.12399733066558838,0.12340585390726726,0.12280186017354329,0.14031191666920978,0.14136910438537598,0.14074087142944336,0.14462331930796307,0.14083325862884521,0.14139731725056964,0.14736314614613852,0.1234591007232666,0.12447714805603027,0.12743373711903888,0.12434502442677815
cor_sign,0.24694641431172687,0.24771630764007568,0.24693946043650308,0.28495212395985925,0.2820197741190592,0.2848180135091146,0.2835690975189209,0.3108988205591837,0.28025031089782715,0.2916872501373291,0.24906973044077554,0.2508103847503662,0.2605144182840983,0.25611837704976403
