,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,0.23101851344108582,0.22425928711891174,0.18032407760620117,0.19425925612449646,0.19425925612449646,0.19425925612449646,0.13111111521720886,0.13111111521720886,0.13111111521720886,0.13111111521720886,0.17277778685092926,0.13111111521720886,0.21527782082557678,0.2199999988079071
Insertion,0.7699536681175232,0.7754167318344116,0.8260185122489929,0.8183333277702332,0.8197221755981445,0.8183333277702332,0.8984259366989136,0.9488889575004578,0.9392129778862,0.9399538040161133,0.8208333849906921,0.9353240728378296,0.8038425445556641,0.7932870388031006
MuFidelity,-0.025828800044825025,-0.02021531018720923,-0.007086822358476938,0.504568012784923,0.6324956987717012,0.5054224710962616,0.7249853619766604,0.587914645868915,0.6769819763371484,0.6562121478860996,0.0037648200271258813,0.005123355903259957,-0.023772119181698144,-0.014622112484470965
CosSim,0.12328462555496197,0.11921388102187373,0.32859404599991493,0.6060841622824957,0.7428771214119677,0.6060841622824957,0.8826185691833265,0.7079444588967674,0.4737825814935156,0.4847667408371459,0.17126341387097263,0.13011461514048278,0.17721568391195042,0.1770211277335036
_CosSim,0.12047787976925224,0.11712722745802447,0.3225872058005193,0.5890441767368139,0.7289424849098044,0.5890441767368139,0.8809643516421006,0.7046311889459642,0.4700237390921199,0.4801846759860213,0.16806400955710732,0.13011461514048278,0.17721568391195042,0.1770211277335036
SSIM,0.2220367345005124,0.172415124510886,0.6858906162042487,0.9063416719436646,0.9308217763900757,0.9063416719436646,0.9441035389900208,0.915690541267395,0.8895281553268433,0.8933180570602417,0.6704082050192502,0.008474076123742149,0.1462617298009273,0.13826628003676125
Conciseness,0.42515689300411524,0.3169727366255145,0.7230735596707818,0.750278635116598,0.9606249999999997,0.750278635116598,0.8758924897119339,0.03237397119341564,0.037384259259259256,0.044660493827160495,0.9277983539094643,0.0,0.00036008230452674894,0.0
F1,0.1645824075378152,0.14866960770483287,0.49955739411015176,0.47700910109850947,0.35316416883642654,0.47700910109850947,0.18070041091802636,0.05462820228032711,0.053953230729981635,0.05658290263434337,0.5783192841541361,0.16340901679035963,0.16334646159459865,0.16340901679035963
MAE,0.263101677328509,0.30146170708972797,0.048196418592768034,0.013020555041454353,0.008200854866521563,0.013020555041454353,0.006862265460718653,0.013600573305013788,0.013510947627618994,0.013534327756137476,0.07627653480134453,0.5963568845318645,0.39765021605837714,0.39988802365898357
IoU,0.09508979829548149,0.08517704999077005,0.4319745554085831,0.41915532628096575,0.2467825651296729,0.41915532628096575,0.1098344093919806,0.028423456639690998,0.028046066813123334,0.03069561119877883,0.4558595641111376,0.09277263374485593,0.09273765432098761,0.09277263374485593
