,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,KernelShap,Occlusion,Rise
soft_PR_neg,0.1642427582671677,0.17462606015412704,0.15899754952693332,0.5069089972454569,0.49868528393731604,0.512651775194251,0.4988960597826087,0.5103436069212098,0.49677793530450354,0.5142308663630831,0.15389746513919553,0.1610776652460513,0.15489951423976733
soft_RE_neg,0.2073550569838372,0.20695769268533457,0.2035818238189255,0.5826880966407665,0.602120938508407,0.5870383718739385,0.6010048631308735,0.5705114723979563,0.598402990811113,0.5971072376638219,0.20471517590508945,0.19424894581670346,0.19872706869374152
soft_F1_neg,0.22865032804185065,0.25254401607789856,0.257129254548446,0.7033520850582399,0.7057742796082428,0.7212231124656788,0.6975125575411147,0.6874575131181357,0.7022705630979676,0.6968387659045233,0.233201013095137,0.23488721985747849,0.25689429131107056
_soft_PR_abs,0.08573739424995754,0.08703314739724864,0.08908562038255774,0.29353473497473676,0.2883793651193812,0.29835839202438574,0.29198328653971356,0.29357274373372394,0.2888078274934188,0.30810245569201483,0.1006230064060377,0.0865148461383322,0.08930676225302876
_soft_RE_abs,0.08450383725373642,0.08812503538269928,0.08889903192934782,0.2819213314332824,0.29101579085640283,0.2900586611982705,0.29116437055062555,0.29050785562266473,0.28543541396873584,0.29591201008230017,0.08761364480723506,0.08839109669560971,0.09207103563391644
_soft_F1_abs,0.11571248372395833,0.1144754713860111,0.11586797410163327,0.3895655922267748,0.40530467378920404,0.39448254350302875,0.4005086594733639,0.40143123571423517,0.39257173952849017,0.3968840060026749,0.11561573415562726,0.11507324550462805,0.12079529140306555
_soft_PR_pos,0.08672562198362489,0.08659086365630661,0.08740632430366847,0.2903074458025504,0.2967171047044837,0.2928091132122537,0.2951380135356516,0.29562176137730695,0.29085684513700183,0.29295769290647644,0.08957973424939142,0.08256884588711504,0.0921643298605214
_soft_RE_pos,0.0844623731530231,0.08832198986108752,0.08696404056272646,0.29137514639591827,0.2945678821508435,0.28733585191809613,0.29885596123294556,0.2984447755675385,0.28692121091096295,0.28835172238557233,0.08829089178555254,0.08510161137235338,0.09095841559810915
_soft_F1_pos,0.11219494584677876,0.11388460795084636,0.11288946953372679,0.3897418146548064,0.389634699061297,0.40998320648635644,0.39221929467242694,0.39993852808855584,0.3923644190249236,0.3950768622799196,0.11448929275291553,0.10917497717815897,0.11845602505448935
_soft_PR_neg,0.09754429692807405,0.08520527162413666,0.09865691696388135,0.28964056484941125,0.2897407697594684,0.2984171328337296,0.2956666808197464,0.2971870311792346,0.2931753794352214,0.29497906781625055,0.0891754592674366,0.0842826953832654,0.09214705315189085
_soft_RE_neg,0.0924891319827757,0.08546442225359488,0.0904021055802055,0.2886730691661005,0.2896543862163157,0.29518638831981714,0.2937040467193161,0.29507581738458166,0.291461529939071,0.2934241640395012,0.08658049763112828,0.08318735205608865,0.09443448937457541
_soft_F1_neg,0.1145514889039855,0.11109960251960202,0.12258515841719034,0.3898627516152202,0.38757186005080957,0.4039363584656646,0.3923402316328408,0.40398127790810406,0.3934424856434698,0.4004741060561028,0.11357017185377039,0.11076443437216939,0.1283348470494367
Atten_C,0.1772382984990659,0.1637417337168818,0.1800405806389408,0.4853234774824502,0.4889999610790308,0.5276237708934839,0.4836960115294526,0.4934227984884511,0.4588693812273551,0.49304962158203125,0.16894893369812897,0.17998875051304913,0.1829223356385162
Atten_NC,0.14447129291036856,0.13931246771328692,0.14511744181315103,0.36252063253651495,0.414540802223095,0.39440998132678046,0.3971500673155854,0.4122879194176715,0.3944618114526721,0.4062790801559669,0.1449515854102978,0.1493813335031703,0.14892868373704993
cpa!=,0.5447242570960004,0.5380416261977043,0.5401459293089051,1.4092162035513616,1.4186389204384624,1.4463231183480525,1.4056882996490037,1.4006020366281704,1.3983975286069124,1.4358983523603799,0.5328447922416355,0.580998434536699,0.54162481556768
cpl!=,0.2711510312729988,0.2998891084090523,0.2681379732878312,0.7617473602294922,0.7575318433236384,0.7515955662381821,0.7273114245870839,0.739640083865843,0.8189643638721411,0.7678702257681584,0.28284736301587976,0.29810960742010584,0.28568419857301575
cor!=,0.7827178291652513,0.8208060610121575,0.8119258327760558,2.182670261548913,2.1817131318907808,2.1568692248800527,2.1257746046867925,2.213664676832116,2.2218642027481743,2.1826944489409956,0.7662289384482563,0.830722891766092,0.7996351822562839
cpa>,0.5448486493981403,0.5318012790403505,0.4980667777683424,2.976597219273664,3.158223801764889,2.877135207687599,3.07640476503234,3.0450095301089077,1.3577419778575068,1.3734119525854138,1.2516457101573115,0.6692029427790988,0.543041505675385
cpl>,0.2528860949087834,0.25362208269644476,0.2563137939010841,0.7855166559634001,0.8362548938695935,0.8447757665661798,0.8362790812616763,0.8137260658153589,0.6808336230291836,0.7160366445347883,0.31591843867647473,0.2752283345098081,0.254921291185462
cor>,0.7954058439835258,0.7548608641693557,0.7564399553381879,3.7835750026979307,3.9925609809764917,3.6981969639874888,3.937804180642833,3.892280053401339,2.0721200583637627,2.1139573359834976,1.5409545622010161,0.9223965631015059,0.786332116610762
cpa<,0.4922687143519305,0.47160577082979505,0.4919404568879501,2.9048643250396284,3.094541853752689,2.837968909222147,3.0469203340834468,2.983628839686297,1.3567779375159221,1.3366540273030598,1.207527906998344,0.6156658780747566,0.4729084346605384
cpl<,0.22691920183706973,0.22891293401303497,0.22885764854541724,0.7989372032276099,0.7868400518445001,0.7675350576207258,0.769497691721156,0.777030336684075,0.6609654081040535,0.6143286608267522,0.2997405287148296,0.26764731476272363,0.22151159203570822
cor<,0.7220385731130406,0.7091190503991168,0.7060852603635926,3.6716530288475147,3.913689350736314,3.631712733835414,3.7929562554843184,3.790261088937953,2.0014617754065473,1.9835665606070256,1.4783575914908147,0.8631167204483695,0.7103802501291469
cor_nosign,0.8187674093937528,0.8126030797543733,0.8080627607262653,2.1981571031653364,2.1253806957300156,2.1943527719248896,2.144582029702007,2.2076489268869595,2.175673194553541,2.1954515705937925,0.790364500405132,0.8356156556502633,0.8016634678495103
cor_sign,1.7008608666019163,1.4476050501284392,1.4492739801821501,7.435857385828875,7.877000864001288,7.2704121686410215,7.794687713401905,7.610773694687995,4.008884015290634,3.951362941576087,3.006136935690175,1.744640046271725,1.4834265778030173
