,new_0,new_1,new_2,new_3,new_4,new_5
Deletion,0.2537037134170532,0.12666667997837067,0.1730092614889145,0.12666667997837067,0.12666667997837067,0.9488889575004578
Insertion,0.2370370328426361,0.9488889575004578,0.5954166650772095,0.9488889575004578,0.9488889575004578,0.12666666507720947
MuFidelity,-0.023838693658596873,0.6385091564704897,0.08518788312654745,0.6194300378276668,0.6233770740567468,-0.6163236459515883
CosSim,0.18054403506332647,0.9999991041495028,0.1360275557752005,0.9999565099773029,1.0,1.0
_CosSim,-0.003525918115934007,0.9999991041495028,0.1360275557752005,0.9999565099773029,1.0,-1.0
SSIM,0.8788464665412903,0.9999998807907104,0.01553796511143446,0.9999014735221863,1.0,0.9068225622177124
Conciseness,0.9690457818930043,0.9690457818930043,0.0,0.0,0.9690457818930043,0.9690457818930043
F1,1.0,1.0,0.05913217784180308,0.05913217784180308,1.0,1.0
MAE,0.01936508640925924,1.6968616872734616e-05,0.4833480958079536,0.0004850839231598086,0.0,0.02168797159236594
IoU,1.0,1.0,0.03095421810699588,0.03095421810699588,1.0,1.0
PR,1.0,1.0,0.030954218106995883,0.030954218106995883,1.0,1.0
RE,1.0,1.0,1.0,1.0,1.0,1.0
EBPG,1.0,1.0,0.021953847259283066,0.9312138557434082,1.0,1.0
RRA,1.0,1.0,0.16619387755102044,1.0,1.0,1.0
soft_PR_abs,1.0,1.0,0.021953847259283066,0.9312138557434082,1.0,1.0
soft_RE_abs,0.5288197586224193,0.35372174532444567,0.3539202027775668,0.3539202027775668,0.3539202027775668,0.3539202027775668
soft_F1_abs,0.6897636318356295,0.5108672453210804,0.040249332552264414,0.502484335410219,0.5110654437701296,0.5110654437701296
soft_PR_pos,0.5252997279167175,1.0,0.03043397143483162,0.9498531222343445,1.0,0.017499999999999998
soft_RE_pos,0.2605496993787818,0.5306998887752143,0.5310077787695867,0.5310077787695867,0.5310077787695867,0.0
soft_F1_pos,0.33288380855380634,0.6632884271329894,0.054763475849242405,0.6530328784208346,0.6635119225289777,0.0
soft_PR_neg,0.4870428144931793,1.0,0.012867091223597527,0.8691487312316895,1.0,0.0
soft_RE_neg,0.27931800033772247,0.25406413780188275,0.25420002813211506,0.25420002813211506,0.25420002813211506,0.017499999999999998
soft_F1_neg,0.32245393325924243,0.3907254761250921,0.023813046977065908,0.36423584168963047,0.3908952346432065,0.0
_soft_PR_abs,0.35181331634521484,0.6348602771759033,0.014315197244286537,0.5929810404777527,0.6348544359207153,0.6348544359207153
_soft_RE_abs,0.5280179381370544,0.6345207095146179,0.6348544359207153,0.6348544359207153,0.6348544359207153,0.6348544359207153
_soft_F1_abs,0.40925484895706177,0.6346904635429382,0.02763442136347294,0.6128283739089966,0.6348544359207153,0.6348544359207153
_soft_PR_pos,0.24715551733970642,0.7468912601470947,0.02244107984006405,0.7103354930877686,0.7468912601470947,0.017499999999999998
_soft_RE_pos,0.25809139013290405,0.7464994192123413,0.7468912601470947,0.7468912601470947,0.7468912601470947,0.0
_soft_F1_pos,0.23894551396369934,0.7466952204704285,0.042666055262088776,0.7279430627822876,0.7468912601470947,0.0
_soft_PR_neg,0.11212006956338882,0.41609716415405273,0.005728456191718578,0.35731470584869385,0.41608771681785583,0.0
_soft_RE_neg,0.2774501144886017,0.4158690571784973,0.41608771681785583,0.41608771681785583,0.41608771681785583,0.017499999999999998
_soft_F1_neg,0.14791086316108704,0.4159829616546631,0.011221317574381828,0.37608101963996887,0.41608771681785583,0.0
Atten_C,1.0,1.0,0.021953847259283066,0.9312138557434082,1.0,1.0
Atten_NC,0.0,0.0,0.9780461192131042,0.06878606230020523,0.0,0.0
cpa!=,1.0,1.0,0.05926035516842074,0.9769096035810894,1.0,1.0
cpl!=,0.6019112296820092,0.9994656738421497,1.0,1.0,1.0,1.0
cor!=,0.8009556148410045,0.9997328369210748,0.5296301775842104,0.9884548017905447,1.0,1.0
cpa>,0.4950788618057846,1.0,0.062302934497503924,0.9761570485910038,1.0,0.017499999999999998
cpl>,0.38234946158831234,0.9994481552248345,1.0,1.0,1.0,0.319627009662394
cor>,0.4387141616970484,0.9997240776124172,0.5311514672487518,0.9880785242955019,1.0,0.16856350483119695
cpa<,0.42566885028269674,1.0,0.05322084802486917,0.9529893940308908,1.0,0.0
cpl<,0.46943862346051224,0.999484504658106,1.0,1.0,1.0,0.5939754408307018
cor<,0.44755373687160455,0.9997422523290531,0.5266104240124345,0.9764946970154454,1.0,0.2969877204153509
cor_nosign,0.8009556148410045,0.9997328369210748,0.5296301775842104,0.9884548017905447,1.0,1.0
cor_sign,0.44313394928432653,0.9997331649707352,0.5288809456305932,0.9822866106554736,1.0,0.23277561262327393
Time,0.03232975800832112,0.01813491185506185,0.02383271853129069,0.023681124051411945,0.001509586970011393,0.005258917808532715
