,new_0,new_1,new_2,new_3,new_4,new_5
Deletion,0.2351851910352707,0.12888889014720917,0.17342594265937805,0.12888889014720917,0.12888889014720917,0.9488889575004578
Insertion,0.22925925254821777,0.9488889575004578,0.5719444155693054,0.9488889575004578,0.9488889575004578,0.12888889014720917
MuFidelity,-0.01896205832815934,0.6358775795883107,0.08916141389810935,0.6185007488606511,0.6279182805862777,-0.6270221575414521
CosSim,0.1813695726916547,0.7385727975165356,0.10521167397708206,0.7385544607227734,0.7385842203395141,0.7385842203395141
_CosSim,-0.00650625699676004,0.7385727975165356,0.10521167397708206,0.7385544607227734,0.7385842203395141,-0.7385842203395141
SSIM,0.8794223666191101,0.8766691088676453,0.0018915036926046014,0.8765736818313599,0.8766681551933289,0.8435459136962891
Conciseness,0.9691658093278462,0.9691658093278462,0.0,0.0,0.9691658093278462,0.9691658093278462
F1,1.0,1.0,0.058909255088893976,0.058909255088893976,1.0,1.0
MAE,0.030910553061826634,0.019701583051944818,0.5041463063870537,0.020177832679374112,0.019693994310190095,0.041974387034117176
IoU,1.0,1.0,0.030834190672153632,0.030834190672153632,1.0,1.0
PR,1.0,1.0,0.030834190672153632,0.030834190672153632,1.0,1.0
RE,1.0,1.0,1.0,1.0,1.0,1.0
EBPG,1.0,1.0,0.02248646877706051,0.9320472478866577,1.0,1.0
RRA,1.0,1.0,0.17170649092970522,1.0,1.0,1.0
soft_PR_abs,1.0,1.0,0.02248646877706051,0.9320472478866577,1.0,1.0
soft_RE_abs,0.5206306774877096,0.3626370780882246,0.3628557237929363,0.3628557237929363,0.3628557237929363,0.3628557237929363
soft_F1_abs,0.682393681605877,0.5200115691436451,0.04124741428587545,0.5116068914388558,0.5202301315855129,0.5202301315855129
soft_PR_pos,0.515724778175354,1.0,0.03157294541597366,0.9502977132797241,1.0,0.019999999999999997
soft_RE_pos,0.250058087327756,0.5427086792242326,0.5430521037016313,0.5430521037016313,0.5430521037016313,0.0
soft_F1_pos,0.3223041669970498,0.6739884291050726,0.05680297548820275,0.6636993607684264,0.6742412399708919,0.0
soft_PR_neg,0.47383975982666016,1.0,0.012802911922335625,0.8660556674003601,1.0,0.0
soft_RE_neg,0.2767642981726233,0.25222301922537504,0.25234548922864686,0.25234548922864686,0.25234548922864686,0.019999999999999997
soft_F1_neg,0.3139657516330828,0.3886021775569353,0.023712709638349344,0.36003997406964944,0.38875823816715405,0.0
_soft_PR_abs,1.0,1.0,0.02248646877706051,0.9320472478866577,1.0,1.0
_soft_RE_abs,0.5206307172775269,0.36263710260391235,0.3628557324409485,0.3628557324409485,0.3628557324409485,0.3628557324409485
_soft_F1_abs,0.6823936104774475,0.5200115442276001,0.0412474125623703,0.5116068720817566,0.5202300548553467,0.5202300548553467
_soft_PR_pos,0.515724778175354,1.0,0.03157294541597366,0.9502977132797241,1.0,0.019999999999999997
_soft_RE_pos,0.2500580847263336,0.5427087545394897,0.5430521368980408,0.5430521368980408,0.5430521368980408,0.0
_soft_F1_pos,0.3223041892051697,0.6739884614944458,0.05680297687649727,0.6636993288993835,0.6742411255836487,0.0
_soft_PR_neg,0.47383975982666016,1.0,0.012802911922335625,0.8660556674003601,1.0,0.0
_soft_RE_neg,0.27676430344581604,0.25222301483154297,0.2523455023765564,0.2523455023765564,0.2523455023765564,0.019999999999999997
_soft_F1_neg,0.31396573781967163,0.38860219717025757,0.023712709546089172,0.36003994941711426,0.38875824213027954,0.0
Atten_C,1.0,1.0,0.02248646877706051,0.9320472478866577,1.0,1.0
Atten_NC,0.0,0.0,0.9775136113166809,0.06795268505811691,0.0,0.0
cpa!=,1.0,1.0,0.022486467664911143,0.9320473147056745,1.0,1.0
cpl!=,0.5206306765544441,0.3626370780584222,0.3628557166588279,0.3628557166588279,0.3628557166588279,0.3628557166588279
cor!=,0.760315338277222,0.681318539029211,0.19267109216186953,0.6474515156822512,0.6814278583294138,0.6814278583294138
cpa>,0.38241555528348786,1.0,0.031572943083609854,0.9502976717824204,1.0,0.019999999999999997
cpl>,0.25005808822548103,0.5427086779320114,0.5430520958236817,0.5430520958236817,0.5430520958236817,0.0
cor>,0.3162368217544844,0.7713543389660058,0.2873125194536458,0.746674883803051,0.7715260479118408,0.009999999999999998
cpa<,0.33791857263525216,1.0,0.012802912527279484,0.866055643323915,1.0,0.0
cpl<,0.27676429604537905,0.25222301859751584,0.25234547653605066,0.25234547653605066,0.25234547653605066,0.019999999999999997
cor<,0.3073414343403157,0.6261115092987579,0.13257419453166505,0.559200559929983,0.6261727382680253,0.009999999999999998
cor_nosign,0.760315338277222,0.681318539029211,0.19267109216186953,0.6474515156822512,0.6814278583294138,0.6814278583294138
cor_sign,0.3117891280474,0.6987329241323819,0.20994335699265543,0.652937721866517,0.6988493930899331,0.009999999999999998
Time,0.026137431462605793,0.018354058265686035,0.02483685811360677,0.02404113610585531,0.001654823621114095,0.00567018985748291
