,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,0.1865277886390686,0.18712963163852692,0.17462964355945587,0.13111111521720886,0.17462964355945587,0.13138888776302338,0.13111111521720886,0.13124999403953552,0.1322222203016281,0.1322222203016281,0.17462964355945587,0.13111111521720886,0.1640740931034088,0.15194444358348846
Insertion,0.8253240585327148,0.8257870674133301,0.868564784526825,0.9422222375869751,0.8690277934074402,0.9488889575004578,0.9109259843826294,0.9292129278182983,0.9247223138809204,0.9167129397392273,0.8676389455795288,0.9371296167373657,0.8837499618530273,0.8857407569885254
MuFidelity,-0.03952773032035294,-0.031518602022258105,-0.009821420783430729,0.5393665730858636,0.6857236383868697,0.5960474786182923,0.7595356059548155,0.6016373834713066,0.659015459557734,0.63885911608243,-0.014343520002152128,-0.0045794955101069726,0.00033048602736331556,0.01698860066369049
CosSim,0.06509613682447661,0.0650961367625204,0.38211943018875505,0.6121649468407357,0.7712672354689006,0.7029293226190101,0.8754465148028908,0.7898577716071701,0.5615206371706075,0.5364167187064056,0.2123597539175174,0.06484962239139806,0.1999678626945153,0.18741905743952136
_CosSim,0.06409586100687528,0.06409586094491908,0.38111915437115373,0.611353794838217,0.7706897259563446,0.7023518131064541,0.8748690052903347,0.7885606164701455,0.5580383082909777,0.5307489722822016,0.21135947809991604,0.06484962239139806,0.19924117470449626,0.18669236944950232
SSIM,0.41428790303219587,0.41428790355836637,0.8614495182814504,0.9619207382202148,0.974940299987793,0.9684271812438965,0.9812794923782349,0.9732305407524109,0.9580556154251099,0.9553600549697876,0.832140091461687,0.0027001885400497667,0.41375083005256164,0.3263626918243734
Conciseness,0.5544180812757199,0.5544180812757199,0.9882613168724284,0.9930658436213988,0.9978302897805215,0.9944073645404667,0.9972762345679017,0.9867680469821675,0.986678240740741,0.9866250857338823,0.965326646090535,0.0,0.07745949074074072,0.07744020061728393
F1,0.06038166717556807,0.06038166717556807,0.4494759422628012,0.5393840240089969,0.45928961421702635,0.5547060194738496,0.5446913737478182,0.4772541365801368,0.4706656731307766,0.4721379441937611,0.22357623256045742,0.045363295813346714,0.037352263599667215,0.03737469870855507
MAE,0.207934355217905,0.20793435372871513,0.010569653458918003,0.00428304149200813,0.0015459801654130825,0.003289300065877325,0.0011513101268312387,0.0025782998859787552,0.00327492355691754,0.0037986568444309207,0.029227382368383025,0.6065518670926329,0.16409435511308235,0.1950258806887745
IoU,0.03177801098262946,0.03177801098262946,0.31855243488351087,0.389705483252207,0.32947111827187026,0.4059765594028114,0.3982409595417116,0.32304809252531497,0.31834753602736077,0.31814045873985514,0.13016878202716028,0.023485725308641965,0.019176977711162436,0.019188492063492064
PR,0.05956489853725292,0.05956489853725292,0.5755416666666666,0.5293928571428571,0.8252777777777778,0.624670776643991,0.9266666666666667,0.362104273728033,0.35470073696263604,0.3544942217367881,0.1941010892399781,0.023485725308641976,0.03636013903555438,0.03637152777777778
RE,0.7974479166666667,0.7974479166666667,0.39966106859410433,0.5654490504535147,0.3295070153061224,0.5223686933106576,0.3982570153061224,0.7815835459183674,0.7927388747165532,0.7843129960317461,0.3729581207482993,1.0,0.9220669642857142,0.9228169642857142
