,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,5.075307289759317,2.5787262121836347,2.598028381665548,2.6732563972473145,2.701021234194438,2.631438970565796,2.6177390416463213,2.6261446873346967,2.6860499382019043,2.6397405068079633,2.5687066713968916,2.5755057732264204,2.802693049112956,2.582485477129618
Insertion,2.5247546037038164,2.540377179781596,2.5476688146591187,2.6298312346140547,2.60952889919281,2.611600160598755,2.6108604669570923,2.5864195823669434,2.62811541557312,2.6270806789398193,2.5672409931818647,2.5797595580418906,2.5530318419138593,2.5666699806849165
MuFidelity,27.362217505772907,24.269926349322,24.224342306454975,24.53485449155172,24.42360202471415,24.206979274749756,24.27177945772807,24.25769944985708,24.88895793755849,24.364662766456604,24.269863963127136,24.391025702158608,24.22630270322164,24.17209804058075
CosSim,0.014393329620361328,0.015200575192769369,0.013408462206522623,0.018292268117268883,0.018198490142822266,0.01782397429148356,0.018128951390584312,0.01834432284037272,0.01789867877960205,0.01785715421040853,0.013368328412373861,0.01300513744354248,0.014242927233378092,0.01311024030049642
_CosSim,0.010102589925130207,0.010961095492045084,0.009858806927998861,0.014990965525309244,0.01502056916554769,0.014602144559224447,0.014678637186686197,0.014529228210449219,0.014619827270507812,0.01467883586883545,0.00976582368214925,0.009411176045735676,0.009950002034505209,0.01021583875020345
SSIM,0.22950788338979086,0.22798041502634683,0.23354331652323404,0.7259209950764974,0.7400421301523844,0.7384983698527018,0.7212835550308228,0.7197256882985432,0.7316708564758301,0.7234599192937214,0.2212431033452352,0.22967278957366943,0.22130211194356283,0.22694865862528482
Conciseness,0.009953975677490234,0.010037024815877277,0.010419090588887531,0.010265310605367024,0.010819633801778158,0.010433793067932129,0.010402798652648926,0.010191798210144043,0.010034839312235515,0.010186632474263508,0.009667674700419107,0.010720094045003256,0.009680986404418945,0.00990132490793864
F1,1.7705965042114258,1.7942466338475545,1.7752124865849812,1.9888840119043987,1.9784414768218994,1.9835714499155679,1.963430643081665,1.9619899988174438,1.990055243174235,1.9829708337783813,1.774737040201823,1.7532147963841755,1.7688514788945515,1.7590310176213582
MAE,0.3424247105916341,0.34495631853739417,0.34290075302124023,0.3647383054097494,0.3675792614618937,0.3641496102015177,0.3625647226969401,0.3582425912221273,0.36151111125946045,0.36236484845479333,0.34561455249786377,0.3421978155771891,0.35007357597351074,0.3517212470372518
IoU,1.596863865852356,1.5898940960566201,1.5853087107340493,1.7720675468444824,1.8008063236872356,1.7755067348480225,1.7939974864323933,1.780881683031718,1.79811696211497,1.786530613899231,1.583630839983622,1.5748953819274902,1.5678457419077556,1.5810094277064004
PR,1.7806261777877808,1.784522533416748,1.776383916536967,1.9572822252909343,2.0262261231740313,1.9475483894348145,1.9614173968633015,1.9492308298746746,1.979880730311076,1.9701890150705974,1.8000672260920207,1.762033502260844,1.764061450958252,1.7807879050572712
RE,1.8000743786493938,1.762684981028239,1.7691224813461304,1.955000360806783,1.9516732295354207,1.9469350576400757,1.9613522291183472,1.9413334131240845,1.9429401556650798,1.9430142641067505,1.776760419209798,1.7527800798416138,1.7550186316172283,1.7863494157791138
EBPG,0.03458559513092041,0.03456393877665202,0.03510177135467529,0.04120290279388428,0.041201909383138016,0.04105905691782634,0.0415569543838501,0.04097839196523031,0.040511687596639,0.04049181938171387,0.03525853157043457,0.03462056318918864,0.03492037455240885,0.036820173263549805
RRA,0.04217167695363363,0.042207439740498856,0.04318912823994954,0.08927265803019205,0.09000698725382487,0.08869667847951254,0.09072581926981607,0.0912177562713623,0.09081065654754639,0.09121537208557129,0.042465130488077804,0.03254433472951253,0.03593643506368001,0.038315653800964355
soft_PR_abs,0.034045378367106124,0.03480295340220134,0.03398160139719645,0.04341284434000651,0.04365543524424235,0.042808850606282554,0.04350900650024414,0.04421313603719075,0.04126389821370442,0.042385856310526535,0.03410836060841878,0.03448486328125,0.034416119257609054,0.03651817639668782
soft_RE_abs,0.04144410292307536,0.04164934158325195,0.04120906194051106,0.05629161993662516,0.0516746441523234,0.055231849352518715,0.05980730056762695,0.05995988845825195,0.054891506830851235,0.05600611368815104,0.04103243350982666,0.040903687477111816,0.040503740310668945,0.04331131776173909
soft_F1_abs,0.047296881675720215,0.04714628060658773,0.04725456237792969,0.0640555222829183,0.05929370721181234,0.061073899269104004,0.05889574686686198,0.05726854006449381,0.05709191163380941,0.06536086400349936,0.04763404528299968,0.047627488772074386,0.04746476809183757,0.05049268404642741
soft_PR_pos,0.03333330154418945,0.03349681695302328,0.032691359519958496,0.039820472399393715,0.03944814205169678,0.04146536191304525,0.039824446042378746,0.040157437324523926,0.0387883186340332,0.03988504409790039,0.03346125284830729,0.03258228302001953,0.03270288308461507,0.03532707691192627
soft_RE_pos,0.039781530698140465,0.040251413981119796,0.03978927930196126,0.04916052023569743,0.047562917073567704,0.0504914919535319,0.048912763595581055,0.04841486612955729,0.048701961835225425,0.04894534746805827,0.04038790861765544,0.04022717475891113,0.04001061121622722,0.044445792833964035
soft_F1_pos,0.046183665593465165,0.04647274812062581,0.04764735698699951,0.059306820233662925,0.06155431270599365,0.06125787893931071,0.06077071030934652,0.06266077359517416,0.05926966667175293,0.05835592746734619,0.047263105710347496,0.046740174293518066,0.04699587821960449,0.050783356030782066
soft_PR_neg,0.03256261348724365,0.03354867299397787,0.033250252405802413,0.04010836283365885,0.043034156163533524,0.04163344701131185,0.039706627527872726,0.03911654154459636,0.03989656766255696,0.03924767176310222,0.03342866897583008,0.03297011057535807,0.032626191775004074,0.03514667352040608
soft_RE_neg,0.03664374351501465,0.03836909929911295,0.037566423416137695,0.048067569732666016,0.04800160725911458,0.050200819969177246,0.048617919286092125,0.04830698172251383,0.04513780275980632,0.044802625974019364,0.036918322245279946,0.03661672274271647,0.03953973452250163,0.04293243090311687
soft_F1_neg,0.04126826922098795,0.0416789452234904,0.04191696643829346,0.056604743003845215,0.056062936782836914,0.05892157554626465,0.055591066678365074,0.05624155203501383,0.05071659882863363,0.050548712412516274,0.04217346509297689,0.04153112570444743,0.04600564638773601,0.049065351486206055
_soft_PR_abs,0.00970025857289632,0.009920001029968262,0.009813904762268066,0.014084378878275553,0.013362566630045572,0.014718174934387207,0.013533433278401693,0.013538996378580729,0.013186335563659668,0.013129313786824545,0.010428826014200846,0.009727080663045248,0.009642243385314941,0.010454853375752768
_soft_RE_abs,0.009542902310689291,0.009004473686218262,0.009252230326334637,0.013830065727233887,0.01356363296508789,0.014349420865376791,0.013312697410583496,0.013470649719238281,0.013205409049987793,0.013211568196614584,0.009583234786987305,0.009026726086934408,0.009180506070454914,0.010003844896952312
_soft_F1_abs,0.013661583264668783,0.013561646143595377,0.01339872678120931,0.019051829973856606,0.018658041954040527,0.019963781038920086,0.01885016759236654,0.018692413965861004,0.01811981201171875,0.018352468808492027,0.013978679974873861,0.013586481412251791,0.01354376475016276,0.015134215354919434
_soft_PR_pos,0.009594162305196127,0.009610851605733236,0.009584625562032063,0.013733704884847006,0.013929605484008789,0.014869968096415201,0.01388986905415853,0.013895630836486816,0.01370986302693685,0.013464689254760742,0.0099259614944458,0.009745955467224121,0.009613831837972004,0.010672410329182942
_soft_RE_pos,0.009510517120361328,0.010257562001546223,0.009540915489196777,0.013579527537027994,0.013921260833740234,0.014588435490926107,0.01381854216257731,0.013778209686279297,0.013570785522460938,0.01344442367553711,0.009871522585550945,0.009737809499104818,0.009831984837849934,0.010626912117004395
_soft_F1_pos,0.014134446779886881,0.015128652254740397,0.014334519704182943,0.019695957501729332,0.019593238830566406,0.02088765303293864,0.019551118214925133,0.01947422822316488,0.01929938793182373,0.020696520805358887,0.014875332514444986,0.014219284057617188,0.014294584592183432,0.015252828598022461
_soft_PR_neg,0.009594957033793133,0.010114312171936035,0.009699662526448567,0.013660192489624023,0.013750592867533365,0.01453856627146403,0.013879537582397461,0.013736287752787272,0.0138014554977417,0.014142394065856934,0.009851455688476562,0.009612441062927246,0.009534756342569986,0.00982046127319336
_soft_RE_neg,0.009621779123942058,0.01010119915008545,0.009424686431884766,0.013728141784667969,0.013965368270874023,0.014399290084838867,0.013868014017740885,0.013688405354817709,0.013938546180725098,0.014030734697977701,0.010109742482503256,0.009620189666748047,0.009523828824361164,0.010110139846801758
_soft_F1_neg,0.013437469800313314,0.014425913492838541,0.013785560925801596,0.019822915395100914,0.01971761385599772,0.02079625924428304,0.019614895184834797,0.019353032112121582,0.019444425900777183,0.01954356829325358,0.013878742853800455,0.014222065607706705,0.014149943987528482,0.014489889144897461
Atten_C,0.03340482711791992,0.03657837708791097,0.0341874361038208,0.04130840301513672,0.040875275929768876,0.042478044827779136,0.03999590873718262,0.0404202938079834,0.04241565863291423,0.042462150255839035,0.03481527169545491,0.035516421000162765,0.03367722034454346,0.034168759981791176
Atten_NC,0.032299955685933426,0.034359892209370926,0.03264506657918294,0.03749251365661621,0.03775358200073242,0.03980795542399088,0.036984483400980636,0.036943157513936356,0.03875712553660075,0.0369944175084432,0.032753547032674156,0.03425776958465576,0.03283957640329997,0.03264506657918294
cpa!=,0.09429256121317546,0.09858469168345133,0.09165803591410318,0.11275291442871094,0.11066277821858723,0.1138933499654134,0.11189719041188557,0.1157987117767334,0.11778513590494792,0.11405785878499348,0.093649427096049,0.09609301884969076,0.0957419474919637,0.09462555249532065
cpl!=,0.05434890588124593,0.0586618979771932,0.05467871824900309,0.06726741790771484,0.06533543268839517,0.06575584411621094,0.06576855977376303,0.06568312644958496,0.06526807943979898,0.06458818912506104,0.05472362041473389,0.054187377293904625,0.05466043949127197,0.05481243133544922
cor!=,0.14769911766052246,0.15582521756490073,0.14648238817850748,0.17765363057454425,0.17460564772288006,0.1768579085667928,0.17537136872609457,0.17914811770121258,0.17832895119984943,0.1778338352839152,0.14780282974243164,0.14699955781300864,0.1468781630198161,0.14850080013275146
cpa>,0.0942311684290568,0.09814401467641196,0.0935143232345581,0.11171599229176839,0.109748641649882,0.11146922906239827,0.11094848314921062,0.11302868525187175,0.11484781901041667,0.11393845081329346,0.09470860163370767,0.09508172671000162,0.0996957222620646,0.09938220183054605
cpl>,0.05479733149210612,0.060242017110188804,0.054084062576293945,0.06788174311319986,0.06428023179372153,0.06474475065867107,0.06432056427001953,0.06596386432647705,0.0643761952718099,0.0644435485204061,0.055037736892700195,0.05488157272338867,0.0553820530573527,0.054778456687927246
cor>,0.1517661412556966,0.15589137872060138,0.14540652434031168,0.1786784331003825,0.1751101016998291,0.17442603905995688,0.17510076363881427,0.17492671807607016,0.17661571502685547,0.17613768577575684,0.1481841007868449,0.14831384023030597,0.15180766582489014,0.1534748077392578
cpa<,0.09116530418395996,0.09254634380340576,0.08878072102864584,0.11127014954884847,0.11019408702850342,0.11276960372924805,0.11042098204294841,0.11201600233713786,0.10805130004882812,0.10899821917215984,0.09210805098215738,0.09051322937011719,0.0973351796468099,0.09866674741109213
cpl<,0.05481501420338949,0.05580643812815348,0.05417863527933756,0.06425837675730386,0.06413400173187256,0.0645605723063151,0.06412069002787271,0.0645369291305542,0.06593724091847739,0.0644479195276896,0.056290626525878906,0.05459646383921305,0.055198868115743004,0.05762418111165365
cor<,0.14418721199035645,0.1444387435913086,0.14304896195729572,0.17392635345458984,0.17144342263539633,0.17377654711405438,0.1737995942433675,0.17536044120788574,0.17176687717437744,0.17084360122680664,0.1444913943608602,0.14694710572560626,0.15224178632100424,0.15372316042582196
cor_nosign,0.1484843095143636,0.14923850695292154,0.15156924724578857,0.19223650296529135,0.17646491527557373,0.17618318398793537,0.17503341039021808,0.17745951811472577,0.17842809359232586,0.17589092254638672,0.1471372445424398,0.15365560849507648,0.1478123664855957,0.14836450417836505
cor_sign,0.2993919452031454,0.29348552227020264,0.29006143411000573,0.3721098105112712,0.3463502724965414,0.3463484843571981,0.3454087177912394,0.35905937353769934,0.34595449765523273,0.34569382667541504,0.29283881187438965,0.29256701469421387,0.30412356058756507,0.30758778254191077
