,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,5.156034032503763,2.6380304495493574,2.6110484202702837,2.7347668011983233,2.6374518871307373,2.636927366256714,2.6337647438049316,2.6264752944310503,2.6387558380762735,2.6436883211135864,2.5916681687037153,2.600869139035543,2.86204735438029,2.6281269391377764
Insertion,2.5893857081731158,2.6343387365341187,2.562701900800069,2.600911855697632,2.56225049495697,2.5972827275594077,2.5841089089711504,2.607334057490031,2.6019511620203657,2.642328341801961,2.565466562906901,2.5640616814295454,2.5595829884211225,2.6108606656392412
MuFidelity,27.966647744178772,24.258599877357483,24.407654404640198,24.281111558278404,24.262596368789673,24.365240335464478,24.321709473927818,24.417113860448204,24.358016451199852,24.376678268114723,24.130675395329796,24.319254358609516,24.228410522143044,24.38072144985199
CosSim,0.014792879422505697,0.013975302378336588,0.012827118237813314,0.017389456431070965,0.017589728037516274,0.017542640368143715,0.017706354459126793,0.017156600952148438,0.01769403616587321,0.018925468126932778,0.013849735260009766,0.013837019602457682,0.01356045405069987,0.014046827952067057
_CosSim,0.009947419166564941,0.009979009628295898,0.009165406227111816,0.014553467432657877,0.014985005060831705,0.014842351277669271,0.014223853747049967,0.014478564262390137,0.014502008756001791,0.014948050181070963,0.009509921073913574,0.00963131586710612,0.008939504623413086,0.009771386782328289
SSIM,0.22439698378245035,0.22124290466308594,0.22279620170593262,0.7150516907374064,0.7239178816477458,0.7321141163508097,0.7251906394958496,0.7314294576644897,0.7168350617090861,0.7310525576273601,0.2242980400721232,0.22273043791453043,0.22300342718760172,0.22026419639587402
Conciseness,0.009851257006327312,0.01056353251139323,0.00976125399271647,0.010374784469604492,0.010477701822916666,0.011068383852640789,0.010254581769307453,0.010192195574442545,0.01003563404083252,0.010418693224589031,0.010366439819335938,0.01002947489420573,0.009960333506266275,0.009840130805969238
F1,1.7730351289113362,1.765509843826294,1.8018347024917603,1.946275035540263,1.9907806317011516,1.9957037766774495,1.9591198364893596,1.9760431845982869,1.944504976272583,1.9976445039113362,1.7826451857884724,1.760108470916748,1.7819712559382122,1.7574689785639446
MAE,0.3433807690938314,0.35555919011433923,0.35255730152130127,0.3575668732325236,0.3607783714930216,0.36475320657094323,0.35892446835835773,0.35835285981496173,0.3530585765838623,0.3583186864852905,0.34754852453867596,0.350604255994161,0.34549673398335773,0.3436901172002157
IoU,1.579967737197876,1.5737001101175943,1.5660127003987632,1.7673768599828084,1.7641764879226685,1.7853228251139324,1.766517957051595,1.7615290482838948,1.7612258593241374,1.7907404899597168,1.5826811393102012,1.55721386273702,1.5918437639872232,1.5775853395462036
PR,1.7617454131444295,1.7742949724197388,1.7667104800542195,1.9397586584091187,1.933857003847758,1.9453720251719158,1.9565387566884358,1.9581955671310425,1.9399144252141316,1.9538770119349163,1.7701439062754314,1.7494922876358032,1.7678638299306233,1.7697924375534058
RE,1.7795308430989583,1.7629196246465046,1.7444004615147908,1.9408267736434937,1.9356997807820637,1.9620132446289062,1.94294273853302,1.9395331541697185,1.9444990158081055,1.956462065378825,1.7569526036580403,1.7430456479390461,1.7541239658991497,1.795466939608256
EBPG,0.03546853860219319,0.03596186637878418,0.03451645374298096,0.04356980323791504,0.040722886721293136,0.046642422676086426,0.04058420658111572,0.04096269607543945,0.040572285652160645,0.041825175285339355,0.03499190012613933,0.03503243128458659,0.0357741117477417,0.03565569718678792
RRA,0.047170122464497886,0.04395027955373128,0.04540085792541504,0.09007076422373454,0.08760492006937662,0.09748001893361409,0.08972247441609701,0.09216229120890299,0.09026149908701578,0.0921944777170817,0.042680104573567704,0.03257850805918376,0.03588080406188965,0.03609220186869303
soft_PR_abs,0.035281578699747726,0.0361788272857666,0.03356675306955974,0.04568715890248617,0.04075507322947185,0.04364689191182455,0.04053751627604167,0.0472108523050944,0.04380563894907634,0.047033826510111496,0.03399014472961426,0.03420790036519368,0.03447453180948894,0.03509620825449626
soft_RE_abs,0.04109402497609456,0.04095097382863362,0.04110534985860189,0.05547980467478434,0.05453626314798991,0.05726039409637451,0.06038029988606771,0.053428212801615395,0.05679488182067871,0.05961815516153971,0.04075984160105388,0.04071354866027832,0.041222572326660156,0.0412664810816447
soft_F1_abs,0.04696289698282878,0.047348737716674805,0.04755179087320964,0.05993743737538656,0.06020585695902506,0.060299038887023926,0.05881706873575846,0.056977272033691406,0.06396293640136719,0.05749980608622233,0.04788994789123535,0.0479729970296224,0.047454833984375,0.04831930001576741
soft_PR_pos,0.033020973205566406,0.03289679686228434,0.03358383973439534,0.041289329528808594,0.03930767377217611,0.042389631271362305,0.04117170969645183,0.03879189491271973,0.03867626190185547,0.03951549530029297,0.03284831841786702,0.033531785011291504,0.03304938475290935,0.03300229708353678
soft_RE_pos,0.04050215085347494,0.04071315129597982,0.04080772399902344,0.04825333754221599,0.0477669636408488,0.051694115002950035,0.05002697308858236,0.04814445972442627,0.047529538472493485,0.050111611684163414,0.039788683255513504,0.0407858689626058,0.04129489262898763,0.04156947135925293
soft_F1_pos,0.047192772229512535,0.04737257957458496,0.0466388463973999,0.06035447120666504,0.06098151206970215,0.06087501843770345,0.05991001923878988,0.06245394547780355,0.05728224913279215,0.05559384822845459,0.04667917887369792,0.04732628663380941,0.04766285419464111,0.04775504271189372
